DateTime,JPY_to_EUR
2024-11-15 08:27:50.735354,0.007538054025188764
2024-11-15 08:57:50.735354,0.007552441660345945
2024-11-15 09:27:50.735354,0.007513280138102327
2024-11-15 09:57:50.735354,0.007537950635339977
2024-11-15 10:27:50.735354,0.007596929313993309
2024-11-15 10:57:50.735354,0.007710051297637405
2024-11-15 11:27:50.735354,0.007515114724874811
2024-11-15 11:57:50.735354,0.007479987432531176
2024-11-15 12:27:50.735354,0.007463491792018016
2024-11-15 12:57:50.735354,0.0075769263537651755
2024-11-15 13:27:50.735354,0.007343388561875544
2024-11-15 13:57:50.735354,0.007719984308113225
2024-11-15 14:27:50.735354,0.007525577949349701
2024-11-15 14:57:50.735354,0.007576884018914468
2024-11-15 15:27:50.735354,0.00739585002851174
2024-11-15 15:57:50.735354,0.007310709326338008
2024-11-15 16:27:50.735354,0.007405431569701268
2024-11-15 16:57:50.735354,0.007646284120674591
2024-11-15 17:27:50.735354,0.007523529710383228
2024-11-15 17:57:50.735354,0.00741432752108533
2024-11-15 18:27:50.735354,0.007571653974802161
2024-11-15 18:57:50.735354,0.007535677380968204
2024-11-15 19:27:50.735354,0.007508393902967972
2024-11-15 19:57:50.735354,0.007465853263495197
2024-11-15 20:27:50.735354,0.007453031897574089
2024-11-15 20:57:50.735354,0.007410313582870384
2024-11-15 21:27:50.735354,0.00741306168065955
2024-11-15 21:57:50.735354,0.007557047974526699
2024-11-15 22:27:50.735354,0.0073137802880036615
2024-11-15 22:57:50.735354,0.007560231206467762
2024-11-15 23:27:50.735354,0.007515302816353165
2024-11-15 23:57:50.735354,0.007374749655285596
2024-11-16 00:27:50.735354,0.007471009993218692
2024-11-16 00:57:50.735354,0.00733518329358899
2024-11-16 01:27:50.735354,0.0074359257199878665
2024-11-16 01:57:50.735354,0.007576041617236715
2024-11-16 02:27:50.735354,0.00743482834158214
2024-11-16 02:57:50.735354,0.007552041924982826
2024-11-16 03:27:50.735354,0.007585882153522764
2024-11-16 03:57:50.735354,0.007518080792740022
2024-11-16 04:27:50.735354,0.007562516401034543
2024-11-16 04:57:50.735354,0.007409680296522021
2024-11-16 05:27:50.735354,0.0074102794039215296
2024-11-16 05:57:50.735354,0.007398682631937521
2024-11-16 06:27:50.735354,0.007560748360680655
2024-11-16 06:57:50.735354,0.007380350981151852
2024-11-16 07:27:50.735354,0.00755900703617865
2024-11-16 07:57:50.735354,0.007462630070208947
2024-11-16 08:27:50.735354,0.007664220198971532
2024-11-16 08:57:50.735354,0.007430162789763847
2024-11-16 09:27:50.735354,0.007553899899258655
2024-11-16 09:57:50.735354,0.007386442041978538
2024-11-16 10:27:50.735354,0.007398143042273683
2024-11-16 10:57:50.735354,0.007438536294516256
2024-11-16 11:27:50.735354,0.007561741022675854
2024-11-16 11:57:50.735354,0.007494987638517925
2024-11-16 12:27:50.735354,0.007351302593824071
2024-11-16 12:57:50.735354,0.007529228741886688
2024-11-16 13:27:50.735354,0.007375747300599772
2024-11-16 13:57:50.735354,0.007337366243015541
2024-11-16 14:27:50.735354,0.007565131782062877
2024-11-16 14:57:50.735354,0.007604762508677824
2024-11-16 15:27:50.735354,0.0075931320524836
2024-11-16 15:57:50.735354,0.007548485428530703
2024-11-16 16:27:50.735354,0.007396139289635575
2024-11-16 16:57:50.735354,0.007478679041269686
2024-11-16 17:27:50.735354,0.007606456782457047
2024-11-16 17:57:50.735354,0.007399441437426828
2024-11-16 18:27:50.735354,0.00748078334530794
2024-11-16 18:57:50.735354,0.007468090867947841
2024-11-16 19:27:50.735354,0.007596668468666972
2024-11-16 19:57:50.735354,0.0076603793537797695
2024-11-16 20:27:50.735354,0.007435545733071682
2024-11-16 20:57:50.735354,0.007434110004373806
2024-11-16 21:27:50.735354,0.007505440838394377
2024-11-16 21:57:50.735354,0.007580631399967854
2024-11-16 22:27:50.735354,0.007608319940757873
2024-11-16 22:57:50.735354,0.007554186955526084
2024-11-16 23:27:50.735354,0.007501075673692772
2024-11-16 23:57:50.735354,0.007439953401740921
2024-11-17 00:27:50.735354,0.007582026887446977
2024-11-17 00:57:50.735354,0.007501528336674486
2024-11-17 01:27:50.735354,0.007434419372851873
2024-11-17 01:57:50.735354,0.0073434022512363336
2024-11-17 02:27:50.735354,0.00753316669030601
2024-11-17 02:57:50.735354,0.007348727855906399
2024-11-17 03:27:50.735354,0.007473978927582716
2024-11-17 03:57:50.735354,0.007486891990372552
2024-11-17 04:27:50.735354,0.0074296103302463135
2024-11-17 04:57:50.735354,0.007583998830573393
2024-11-17 05:27:50.735354,0.0076184722101113374
2024-11-17 05:57:50.735354,0.007494642289216172
2024-11-17 06:27:50.735354,0.007568412019448209
2024-11-17 06:57:50.735354,0.0075356923356671235
2024-11-17 07:27:50.735354,0.007582756439470911
2024-11-17 07:57:50.735354,0.007433282496253844
2024-11-17 08:27:50.735354,0.007425030499025968
2024-11-17 08:57:50.735354,0.007404137539239492
2024-11-17 09:27:50.735354,0.007474628826207635
2024-11-17 09:57:50.735354,0.007468870269835599
2024-11-17 10:27:50.735354,0.007336249478208115
2024-11-17 10:57:50.735354,0.007681334808283937
2024-11-17 11:27:50.735354,0.0074918610812926886
2024-11-17 11:57:50.735354,0.007562081378397731
2024-11-17 12:27:50.735354,0.007560513056799583
2024-11-17 12:57:50.735354,0.007360848365652892
2024-11-17 13:27:50.735354,0.00779695746027418
2024-11-17 13:57:50.735354,0.0073556944879236115
2024-11-17 14:27:50.735354,0.007511129312834009
2024-11-17 14:57:50.735354,0.007523735789602396
2024-11-17 15:27:50.735354,0.007552621545389931
2024-11-17 15:57:50.735354,0.007566820560719361
2024-11-17 16:27:50.735354,0.0075558406773271105
2024-11-17 16:57:50.735354,0.007434940090746552
2024-11-17 17:27:50.735354,0.007454874564980193
2024-11-17 17:57:50.735354,0.007379069211198725
2024-11-17 18:27:50.735354,0.007405211060756499
2024-11-17 18:57:50.735354,0.007622019929862287
2024-11-17 19:27:50.735354,0.007575829813120984
2024-11-17 19:57:50.735354,0.00751545903665891
2024-11-17 20:27:50.735354,0.007422056861966814
2024-11-17 20:57:50.735354,0.007466502125431032
2024-11-17 21:27:50.735354,0.007386544041207765
2024-11-17 21:57:50.735354,0.007593280012751599
2024-11-17 22:27:50.735354,0.00754957486942347
2024-11-17 22:57:50.735354,0.007559992427708518
2024-11-17 23:27:50.735354,0.007329565160161311
2024-11-17 23:57:50.735354,0.007342068139047971
2024-11-18 00:27:50.735354,0.007336715853334384
2024-11-18 00:57:50.735354,0.007534072644021195
2024-11-18 01:27:50.735354,0.007350889956630093
2024-11-18 01:57:50.735354,0.007467304146617104
2024-11-18 02:27:50.735354,0.007726254747115701
2024-11-18 02:57:50.735354,0.007680860222370729
2024-11-18 03:27:50.735354,0.007636668512696681
2024-11-18 03:57:50.735354,0.007589320987766863
2024-11-18 04:27:50.735354,0.007415716627616504
2024-11-18 04:57:50.735354,0.007549991355454461
2024-11-18 05:27:50.735354,0.007483022930598577
2024-11-18 05:57:50.735354,0.0075695265938952065
2024-11-18 06:27:50.735354,0.0076194429353657256
2024-11-18 06:57:50.735354,0.007590913933443286
2024-11-18 07:27:50.735354,0.007416548860267112
2024-11-18 07:57:50.735354,0.007523179839214557
2024-11-18 08:27:50.735354,0.007649647926493606
2024-11-18 08:57:50.735354,0.00755692037174599
2024-11-18 09:27:50.735354,0.007661571252354634
2024-11-18 09:57:50.735354,0.007374852227885115
2024-11-18 10:27:50.735354,0.007598866341657581
2024-11-18 10:57:50.735354,0.007495983083355029
2024-11-18 11:27:50.735354,0.007536425930029171
2024-11-18 11:57:50.735354,0.007507043581776099
2024-11-18 12:27:50.735354,0.007525895923785619
2024-11-18 12:57:50.735354,0.007655829706978252
2024-11-18 13:27:50.735354,0.007380474323242155
2024-11-18 13:57:50.735354,0.007465698697170362
2024-11-18 14:27:50.735354,0.007400079296374111
2024-11-18 14:57:50.735354,0.007590846686494968
2024-11-18 15:27:50.735354,0.007499196600636709
2024-11-18 15:57:50.735354,0.00723788166249538
2024-11-18 16:27:50.735354,0.007462942398457557
2024-11-18 16:57:50.735354,0.0075836251066206985
2024-11-18 17:27:50.735354,0.007503888510949376
2024-11-18 17:57:50.735354,0.007491213268101346
2024-11-18 18:27:50.735354,0.0074791113708508605
2024-11-18 18:57:50.735354,0.007529992698152464
2024-11-18 19:27:50.735354,0.0075074016392851625
2024-11-18 19:57:50.735354,0.007762948917820364
2024-11-18 20:27:50.735354,0.007415684426207591
2024-11-18 20:57:50.735354,0.007532064665419114
2024-11-18 21:27:50.735354,0.007546085778150393
2024-11-18 21:57:50.735354,0.007641168294576746
2024-11-18 22:27:50.735354,0.007637183892091789
2024-11-18 22:57:50.735354,0.007490467047725164
2024-11-18 23:27:50.735354,0.0076196489615708695
2024-11-18 23:57:50.735354,0.007586098399676237
2024-11-19 00:27:50.735354,0.007464650740519261
2024-11-19 00:57:50.735354,0.007545427826115697
2024-11-19 01:27:50.735354,0.007457200769849401
2024-11-19 01:57:50.735354,0.007390512934291437
2024-11-19 02:27:50.735354,0.007407995145865747
2024-11-19 02:57:50.735354,0.007491184491232829
2024-11-19 03:27:50.735354,0.007575951274677555
2024-11-19 03:57:50.735354,0.007496790466926518
2024-11-19 04:27:50.735354,0.007556964237123734
2024-11-19 04:57:50.735354,0.007554697792811226
2024-11-19 05:27:50.735354,0.007513084915920209
2024-11-19 05:57:50.735354,0.007262583121735989
2024-11-19 06:27:50.735354,0.0075887956000193785
2024-11-19 06:57:50.735354,0.0076480820788927435
2024-11-19 07:27:50.735354,0.007559484656985145
2024-11-19 07:57:50.735354,0.007418083308398397
2024-11-19 08:27:50.735354,0.007526437445956425
2024-11-19 08:57:50.735354,0.007519340553790265
2024-11-19 09:27:50.735354,0.007536478460730587
2024-11-19 09:57:50.735354,0.007388822875559556
2024-11-19 10:27:50.735354,0.0074317971601003405
2024-11-19 10:57:50.735354,0.007347889478007612
2024-11-19 11:27:50.735354,0.007569485997918305
2024-11-19 11:57:50.735354,0.007659557720404495
2024-11-19 12:27:50.735354,0.0075826494875761725
2024-11-19 12:57:50.735354,0.007633512463839891
2024-11-19 13:27:50.735354,0.007698696322698561
2024-11-19 13:57:50.735354,0.007450086465747227
2024-11-19 14:27:50.735354,0.007520583553936236
2024-11-19 14:57:50.735354,0.0075519986111914775
2024-11-19 15:27:50.735354,0.007500027484183065
2024-11-19 15:57:50.735354,0.007606120639084836
2024-11-19 16:27:50.735354,0.007509582150231766
2024-11-19 16:57:50.735354,0.0075913299293865625
2024-11-19 17:27:50.735354,0.0074966055678176826
2024-11-19 17:57:50.735354,0.007592991398519149
2024-11-19 18:27:50.735354,0.0076129863947134845
2024-11-19 18:57:50.735354,0.0074057808217336376
2024-11-19 19:27:50.735354,0.007327333268416199
2024-11-19 19:57:50.735354,0.007407033926781443
2024-11-19 20:27:50.735354,0.007605028865204495
2024-11-19 20:57:50.735354,0.0076137001931168525
2024-11-19 21:27:50.735354,0.007449682565318525
2024-11-19 21:57:50.735354,0.007504237278260962
2024-11-19 22:27:50.735354,0.007542752014251271
2024-11-19 22:57:50.735354,0.00745037447816391
2024-11-19 23:27:50.735354,0.007529036580032057
2024-11-19 23:57:50.735354,0.007506287289962905
2024-11-20 00:27:50.735354,0.007334391993566161
2024-11-20 00:57:50.735354,0.007396762686235426
2024-11-20 01:27:50.735354,0.007365817127841305
2024-11-20 01:57:50.735354,0.0073505789921290724
2024-11-20 02:27:50.735354,0.007479748279499763
2024-11-20 02:57:50.735354,0.0073469412241267285
2024-11-20 03:27:50.735354,0.007613160320407535
2024-11-20 03:57:50.735354,0.007412302602845802
2024-11-20 04:27:50.735354,0.007416441618283446
2024-11-20 04:57:50.735354,0.007405665149920695
2024-11-20 05:27:50.735354,0.007688475694551224
2024-11-20 05:57:50.735354,0.007573545965369399
2024-11-20 06:27:50.735354,0.0075991456197525035
2024-11-20 06:57:50.735354,0.007615612603208044
2024-11-20 07:27:50.735354,0.007466183947880291
2024-11-20 07:57:50.735354,0.007623111563755594
2024-11-20 08:27:50.735354,0.007435470358749019
2024-11-20 08:57:50.735354,0.007566775041355311
2024-11-20 09:27:50.735354,0.00746356260365246
2024-11-20 09:57:50.735354,0.0075214879599068245
2024-11-20 10:27:50.735354,0.00718589449511782
2024-11-20 10:57:50.735354,0.00747396058682011
2024-11-20 11:27:50.735354,0.007559541844854226
2024-11-20 11:57:50.735354,0.007560766371631629
2024-11-20 12:27:50.735354,0.007365638658546992
2024-11-20 12:57:50.735354,0.007572561760388438
2024-11-20 13:27:50.735354,0.007563936784306166
2024-11-20 13:57:50.735354,0.007475732891084889
2024-11-20 14:27:50.735354,0.007444328441084278
2024-11-20 14:57:50.735354,0.0075789856474715225
2024-11-20 15:27:50.735354,0.0074638102670246806
2024-11-20 15:57:50.735354,0.007460433116328734
2024-11-20 16:27:50.735354,0.007379194325494786
2024-11-20 16:57:50.735354,0.007394717529633235
2024-11-20 17:27:50.735354,0.007697334591813909
2024-11-20 17:57:50.735354,0.007606653441584124
2024-11-20 18:27:50.735354,0.007451722620246212
2024-11-20 18:57:50.735354,0.007362204246253108
2024-11-20 19:27:50.735354,0.007457235427065124
2024-11-20 19:57:50.735354,0.00745925453603691
2024-11-20 20:27:50.735354,0.007335566125271189
2024-11-20 20:57:50.735354,0.007487098449730171
2024-11-20 21:27:50.735354,0.007431095308154838
2024-11-20 21:57:50.735354,0.007575566079072693
2024-11-20 22:27:50.735354,0.007576628280146734
2024-11-20 22:57:50.735354,0.0073736145179856384
2024-11-20 23:27:50.735354,0.00743467784801831
2024-11-20 23:57:50.735354,0.007463679367804952
2024-11-21 00:27:50.735354,0.0074535405558033676
2024-11-21 00:57:50.735354,0.007474254660157678
2024-11-21 01:27:50.735354,0.007569518518063084
2024-11-21 01:57:50.735354,0.007587485711579109
2024-11-21 02:27:50.735354,0.007488421669343826
2024-11-21 02:57:50.735354,0.007725862146581769
2024-11-21 03:27:50.735354,0.007592252611689224
2024-11-21 03:57:50.735354,0.00748970247632226
2024-11-21 04:27:50.735354,0.007383346593669614
2024-11-21 04:57:50.735354,0.007544102372867029
2024-11-21 05:27:50.735354,0.007491851351016523
2024-11-21 05:57:50.735354,0.007624388647720704
2024-11-21 06:27:50.735354,0.007535670462036446
2024-11-21 06:57:50.735354,0.00745423962288348
2024-11-21 07:27:50.735354,0.007501618113962019
2024-11-21 07:57:50.735354,0.0074868438348993
2024-11-21 08:27:50.735354,0.007411578868801606
2024-11-21 08:57:50.735354,0.007561542791191596
2024-11-21 09:27:50.735354,0.007620323022100118
2024-11-21 09:57:50.735354,0.007475661269222081
2024-11-21 10:27:50.735354,0.007359539837265096
2024-11-21 10:57:50.735354,0.0074922074513880214
2024-11-21 11:27:50.735354,0.007615324222301376
2024-11-21 11:57:50.735354,0.0074465053680349775
2024-11-21 12:27:50.735354,0.007515235983906679
2024-11-21 12:57:50.735354,0.007568453292373565
2024-11-21 13:27:50.735354,0.007411099674290825
2024-11-21 13:57:50.735354,0.007497084964633474
2024-11-21 14:27:50.735354,0.007573485238243205
2024-11-21 14:57:50.735354,0.007466725608361493
2024-11-21 15:27:50.735354,0.007582396023109991
2024-11-21 15:57:50.735354,0.007300893154786398
2024-11-21 16:27:50.735354,0.0075408339420946794
2024-11-21 16:57:50.735354,0.007424507602121774
2024-11-21 17:27:50.735354,0.007488306381467435
2024-11-21 17:57:50.735354,0.007462515368749105
2024-11-21 18:27:50.735354,0.007592283421368104
2024-11-21 18:57:50.735354,0.0074861417277154035
2024-11-21 19:27:50.735354,0.007416702995683814
2024-11-21 19:57:50.735354,0.0073683200689998694
2024-11-21 20:27:50.735354,0.007403014631215353
2024-11-21 20:57:50.735354,0.007621926666916232
2024-11-21 21:27:50.735354,0.007487382484447633
2024-11-21 21:57:50.735354,0.007455347342178676
2024-11-21 22:27:50.735354,0.007575100672544729
2024-11-21 22:57:50.735354,0.007576864537939979
2024-11-21 23:27:50.735354,0.007474946960087191
2024-11-21 23:57:50.735354,0.007603569117372975
2024-11-22 00:27:50.735354,0.0075221358227608335
2024-11-22 00:57:50.735354,0.007363119812865062
2024-11-22 01:27:50.735354,0.007529493138563982
2024-11-22 01:57:50.735354,0.007405259241867177
2024-11-22 02:27:50.735354,0.00772425898983438
2024-11-22 02:57:50.735354,0.007359459091773583
2024-11-22 03:27:50.735354,0.007371129588727466
2024-11-22 03:57:50.735354,0.007522231756665236
2024-11-22 04:27:50.735354,0.007405735037474971
2024-11-22 04:57:50.735354,0.007383476494740623
2024-11-22 05:27:50.735354,0.007338387124496813
2024-11-22 05:57:50.735354,0.007532670627460645
2024-11-22 06:27:50.735354,0.0073863803221333795
2024-11-22 06:57:50.735354,0.007622721643708958
2024-11-22 07:27:50.735354,0.007462665763333652
2024-11-22 07:57:50.735354,0.007418564100846304
2024-11-22 08:27:50.735354,0.007412483788735659
2024-11-22 08:57:50.735354,0.007587321351927826
2024-11-22 09:27:50.735354,0.007472267462503516
2024-11-22 09:57:50.735354,0.007560658147728403
2024-11-22 10:27:50.735354,0.007416728296732476
2024-11-22 10:57:50.735354,0.007545331656527015
2024-11-22 11:27:50.735354,0.007555787825408477
2024-11-22 11:57:50.735354,0.007527047984445693
2024-11-22 12:27:50.735354,0.007373897581071316
2024-11-22 12:57:50.735354,0.007527800611983445
2024-11-22 13:27:50.735354,0.007702177811740403
2024-11-22 13:57:50.735354,0.00732684106681644
